Price,Make,Model,Year,Mileage (km),Color,Transmission,Fuel Type,Body Type,Condition,City,Governorate,Age,mileage_band
720000,Chery,Tiggo 3,2024,80000.0,Petroleum,Automatic,Gas,SUV,Used,Mansoura,Dakahlia,2,60-120K
1140000,Hyundai,Elantra,2025,30000.0,Silver,Automatic,Gas,Sedan,Used,Nasr city,Cairo,1,20-60K
2180000,Skoda,Kodiaq,2024,60000.0,Black,Automatic,Natural Gas,SUV,Used,Cairo,Cairo,2,20-60K
790000,Chery,Tiggo 3,2024,31000.0,Silver,Automatic,Gas,SUV,Used,El Minya,El Minya,2,20-60K
190000,Chery,A15,2007,75000.0,Silver,Manual,Gas,Sedan,Used,Alexandria,Alexandria,19,60-120K
2480000,Mercedes,E 180,2018,100000.0,White,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,8,60-120K
540000,Nissan,Sunny,2019,110000.0,Black,Automatic,Gas,Sedan,Used,Zagazig,Sharqia,7,60-120K
450000,Peugeot,308,2011,134000.0,Silver,Automatic,Diesel,Hatchback,Used,Al Tagamoa El Awal,Cairo,15,120-200K
285000,Brilliance,FSV,2011,260000.0,Blue,Manual,Gas,Sedan,Used,Cairo,Cairo,15,200K+
300000,Hyundai,Verna,2007,0.0,Silver,Manual,Diesel,Sedan,Used,Port Said,Port Said,19,0-20K
8500000,Mercedes,GLS,2024,4000.0,Black,Automatic,Gas,SUV,Used,Alexandria,Alexandria,2,0-20K
250000,Daewoo,Juliet,1999,300000.0,Red,Manual,Gas,Hatchback,Used,Helwan,Cairo,27,200K+
310000,Chevrolet,Lanos,2013,0.0,Gray,Manual,Gas,Sedan,Used,Cairo,Cairo,13,0-20K
760000,Opel,Astra,2021,0.0,Dark green,Automatic,Gas,Sedan,Used,Cairo,Cairo,5,0-20K
960000,Toyota,Corolla,2019,106999.0,Dark grey,Automatic,Gas,Sedan,Used,Sharqia,Sharqia,7,60-120K
3950000,Land Rover,Velar,2021,49000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,5,20-60K
460000,Honda,HRV,2004,330000.0,Red,Manual,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,22,200K+
795000,DFSK,EAGLE 580,2019,140000.0,White,Automatic,Diesel,SUV,Used,Alexandria,Alexandria,7,120-200K
290000,Brilliance,FRV,2011,185000.0,Silver,Manual,Gas,Hatchback,Used,Cairo,Cairo,15,120-200K
900000,Kia,K3,2020,124000.0,Red,Automatic,Gas,Sedan,Used,Nasr city,Cairo,6,120-200K
518000,Kia,Cerato Koup,2010,204000.0,Red,Automatic,Gas,Coupe,Used,Mansoura,Dakahlia,16,200K+
510000,Byd,F3,2023,100000.0,Red,Manual,Gas,Sedan,Used,Ismailia,Ismailia,3,60-120K
850000,Renault,Kadjar,2019,143000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,7,120-200K
900000,Renault,Megane,2023,46500.0,Black,Automatic,Gas,Sedan,Used,Al Tagamoa El Awal,Cairo,3,20-60K
1850000,Hyundai,Tucson,2022,106000.0,Black,Automatic,Hybrid,SUV,Used,Alexandria,Alexandria,4,60-120K
445000,Peugeot,301,2017,410000.0,Petroleum,Manual,Diesel,Sedan,Used,Madinaty,Cairo,9,200K+
1800000,Skoda,Superb,2021,100000.0,Black,Automatic,Gas,Sedan,Used,Obour City,Cairo,5,60-120K
670000,Kia,Forte,2009,205000.0,Dark grey,Automatic,Gas,Sedan,Used,Hurghada,Red Sea,17,200K+
2400000,Volkswagen,Tiguan,2024,11000.0,Dark blue,Automatic,Gas,SUV,Used,Mansoura,Dakahlia,2,0-20K
570000,Kia,Cerato,2011,175000.0,Black,Automatic,Gas,Sedan,Used,Cairo,Cairo,15,120-200K
700000,Chery,Arrizo 5,2022,16000.0,Dark blue,Automatic,Gas,Sedan,Used,Aswan,Aswan,4,0-20K
700000,Chery,Tiggo 3,2019,50000.0,Black,Automatic,Diesel,SUV,Used,Heliopolis,Cairo,7,20-60K
330000,Chevrolet,Aveo,2009,199999.0,Red,Manual,Gas,Sedan,Used,Alexandria,Alexandria,17,120-200K
635000,BMW,316,2006,225000.0,Silver,Manual,Natural Gas,Sedan,Used,Heliopolis,Cairo,20,200K+
330000,BMW,316,1992,300000.0,Black,Manual,Diesel,Sedan,Used,Tanta,Gharbia,34,200K+
1425000,BMW,320i,2017,157000.0,White,Automatic,Diesel,Sedan,Used,6 October,Giza,9,120-200K
360000,Chevrolet,Optra,2007,60000.0,Dark red,Automatic,Gas,Sedan,Used,El Mahalla El Kubra,Gharbia,19,20-60K
95000,Lada,Samara,1995,94000.0,Black,Manual,Gas,Hatchback,Used,Alexandria,Alexandria,31,60-120K
290000,Foton,View,2021,143000.0,White,Manual,Gas,MiniVans,Used,Masr El Qadima,Cairo,5,120-200K
4150000,Nissan,Patrol,2020,120000.0,White,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,6,60-120K
265000,Opel,Vectra,2001,336000.0,Bronze,Automatic,Gas,Sedan,Used,6 October,Giza,25,200K+
625000,Hyundai,Elantra MD,2013,260000.0,Other,Automatic,Gas,Sedan,Used,Cairo,Cairo,13,200K+
275000,Brilliance,FSV,2011,250000.0,Silver,Automatic,Gas,Sedan,Used,Giza,Giza,15,200K+
2600000,Mercedes,E 350,2018,95000.0,Black,Automatic,Plug-in Hybrid,Sedan,Used,Cairo,Cairo,8,60-120K
550000,Hyundai,Verna,2019,68000.0,White,Manual,Gas,Sedan,Used,Hurghada,Red Sea,7,60-120K
1120000,Kia,Grand Cerato,2021,104000.0,Gray,Automatic,Gas,Sedan,Used,Luxor,Luxor,5,60-120K
180000,Geely,Ck2,2009,150000.0,Dark grey,Manual,Gas,Sedan,Used,Ismailia,Ismailia,17,120-200K
1450000,Skoda,Octavia A8,2021,108000.0,Silver,Automatic,Gas,Sedan,Used,6 October,Giza,5,60-120K
390000,Chevrolet,Aveo,2019,55000.0,Silver,Automatic,Gas,Sedan,Used,Giza,Giza,7,20-60K
645000,Kia,Soul,2010,95000.0,Silver,Automatic,Gas,Hatchback,Used,Port Said,Port Said,16,60-120K
2350000,Volkswagen,Tiguan,2024,49000.0,White,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,20-60K
620000,Kia,Carens,2012,170000.0,Beige,Manual,Gas,Sedan,Used,Suez ,Suez ,14,120-200K
280000,Daewoo,Lanos 2,2006,0.0,Green,Manual,Gas,Sedan,Used,El Faiyum,El Faiyum,20,0-20K
160000,Hyundai,Atos,1998,10.0,Dark blue,Manual,Gas,Hatchback,Used,Kafr el-Dawwar,Beheira,28,0-20K
200000,Speranza,A113,2008,134000.0,Dark grey,Manual,Diesel,Hatchback,Used,Cairo,Cairo,18,120-200K
590000,Chery,Arrizo 5,2021,52000.0,Eggplant,Automatic,Diesel,Sedan,Used,Alexandria,Alexandria,5,20-60K
1600000,BMW,X1,2020,200000.0,Silver,Automatic,Gas,SUV,Used,Mansoura,Dakahlia,6,120-200K
1700000,Byd,Song Plus,2025,9000.0,Black,Automatic,Electric,SUV,Used,Cairo,Cairo,1,0-20K
1250000,Baic,X55,2025,37000.0,White,Automatic,Gas,SUV,Used,Giza,Giza,1,20-60K
350000,Skoda,Octavia,1997,139000.0,Green,Manual,Gas,Sedan,Used,Alexandria,Alexandria,29,120-200K
750000,Kia,Cerato,2016,152000.0,Silver,Automatic,Gas,Sedan,Used,Ashmun,Monufia,10,120-200K
750000,Opel,Astra,2020,84000.0,Gray,Automatic,Diesel,Sedan,Used,Nasr city,Cairo,6,60-120K
210000,Speranza,M12,2012,302000.0,Other,Manual,Natural Gas,Sedan,Used,Cairo,Cairo,14,200K+
485000,Chevrolet,Optra,2020,190000.0,Silver,Automatic,Gas,Sedan,Used,Giza,Giza,6,120-200K
650000,Chevrolet,Optra,2021,86000.0,Red,Automatic,Gas,Sedan,Used,Ard El Lewa,Giza,5,60-120K
700000,Volkswagen,Jetta,2011,145000.0,Black,Automatic,Gas,Sedan,Used,Maadi,Cairo,15,120-200K
150000,Hyundai,Elantra,1994,250000.0,White,Manual,Gas,Sedan,Used,Cairo,Cairo,32,200K+
120000,Fiat,Shahin,2007,0.0,White,Manual,Gas,Sedan,Used,10th of Ramadan,Cairo,19,0-20K
350000,Renault,Logan,2016,209000.0,Black,Automatic,Gas,Sedan,Used,Giza,Giza,10,200K+
3800000,Toyota,Fortuner,2024,100000.0,Silver,Automatic,Gas,SUV,Used,Cairo,Cairo,2,60-120K
250000,Mitsubishi,Lancer Crystala,1998,0.0,Dark blue,Manual,Gas,Sedan,Used,Tanta,Gharbia,28,0-20K
270000,Geely,Emgrand 7,2015,201000.0,Gray,Manual,Gas,Sedan,Used,Cairo,Cairo,11,200K+
400000,Ford,Focus,2009,300000.0,Silver,Automatic,Gas,Sedan,Used,6 October,Giza,17,200K+
950000,Jeep,Renegade,2018,130000.0,Dark blue,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,8,120-200K
1150000,BMW,X3,2013,250000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,13,200K+
910000,Mercedes,B 200,2013,151000.0,White,Automatic,Gas,Hatchback,Used,Madinaty,Cairo,13,120-200K
450000,BMW,325,2000,180000.0,Gold,Automatic,Diesel,Sedan,Used,Nasr city,Cairo,26,120-200K
1150000,Audi,Q3,2014,154000.0,Black,Automatic,Gas,SUV,Used,Giza,Giza,12,120-200K
370000,Speranza,Tiggo,2012,152000.0,Silver,Manual,Gas,SUV,Used,6 October,Giza,14,120-200K
360000,Skoda,Octavia A4,2003,300000.0,Black,Automatic,Diesel,Sedan,Used,Alexandria,Alexandria,23,200K+
2225000,Mercedes,C 180,2019,108000.0,Gray,Automatic,Diesel,Sedan,Used,Cairo,Cairo,7,60-120K
1650000,Skoda,Kodiaq,2020,147000.0,Silver,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,6,120-200K
2100000,Cupra,Formentor,2024,31000.0,White,Automatic,Gas,SUV,Used,Alexandria,Alexandria,2,20-60K
425000,Skoda,Octavia A5,2006,180000.0,Silver,Manual,Gas,Sedan,Used,Zagazig,Sharqia,20,120-200K
950000,Suzuki,Baleno,2024,20000.0,Dark red,Automatic,Gas,Hatchback,Used,Alexandria,Alexandria,2,0-20K
550000,Mitsubishi,Lancer Puma,2012,210000.0,Black,Automatic,Gas,Sedan,Used,Beni Suef,Beni Suef,14,200K+
989000,Kia,Cerato,2022,72000.0,Black,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,4,60-120K
350000,Skoda,Octavia A4,2000,200000.0,Silver,Manual,Gas,Sedan,Used,Faqous,Sharqia,26,120-200K
880000,Seat,Tarraco,2021,999.0,Dark blue,Automatic,Gas,MPV,Used,Tagamo3 - New Cairo,Cairo,5,0-20K
7500000,Toyota,Land Cruiser,2021,100000.0,Black,Automatic,Gas,SUV,Used,Nasr city,Cairo,5,60-120K
590000,Fiat,Tipo,2020,245000.0,Red,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,6,200K+
3000000,Jaguar,F-Pace,2021,28000.0,Black,Automatic,Gas,SUV,Used,Heliopolis,Cairo,5,20-60K
750000,Nissan,Sunny,2024,24000.0,Black,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,2,20-60K
250000,Geely,Panda,2014,308000.0,Red,Manual,Gas,Hatchback,Used,6 October,Giza,12,200K+
4900000,BMW,I7,2023,23029.0,Black,Automatic,Electric,Sedan,Used,Tagamo3 - New Cairo,Cairo,3,20-60K
160000,Speranza,A516,2009,0.0,White,Manual,Gas,Sedan,Used,Cairo,Cairo,17,0-20K
145000,Hyundai,Elantra,1994,0.0,White,Manual,Gas,Sedan,Used,Giza,Giza,32,0-20K
400000,Renault,Sandero Step Way,2015,122000.0,Dark red,Manual,Diesel,Hatchback,Used,Kafr el-Dawwar,Beheira,11,120-200K
2100000,Audi,A4,2022,48000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,4,20-60K
1050000,Soueast,DX8S Coupe,2024,20000.0,White,Automatic,Gas,SUV,Used,Heliopolis,Cairo,2,0-20K
2800000,Mercedes,E 200,2017,53000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,9,20-60K
255000,Volkswagen,Passat,1997,300000.0,Green,Automatic,Gas,Sedan,Used,El Shorouk,Cairo,29,200K+
430000,Mercedes,B 150,2007,309000.0,Blue,Automatic,Gas,Hatchback,Used,Obour City,Cairo,19,200K+
399000,Skoda,Octavia A4,2002,281000.0,Olive,Automatic,Diesel,Sedan,Used,Mansoura,Dakahlia,24,200K+
3400000,Kia,Carnival,2026,2480.0,Black,Automatic,Hybrid,SUV,Used,Tagamo3 - New Cairo,Cairo,0,0-20K
2000000,Hyundai,Tucson,2024,16000.0,Gray,Automatic,Gas,SUV,Used,Monufia,Monufia,2,0-20K
600000,Nissan,Juke,2012,210000.0,Black,Automatic,Gas,SUV,Used,Suez ,Suez ,14,200K+
240000,Opel,Corsa,2003,150000.0,Silver,Manual,Diesel,Hatchback,Used,Cairo,Cairo,23,120-200K
610000,Nissan,Sentra,2019,265000.0,Dark grey,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,7,200K+
520000,Chevrolet,Optra,2011,287000.0,Gray,Automatic,Gas,Sedan,Used,Giza,Giza,15,200K+
480000,Hyundai,Excel,2012,180000.0,Beige,Automatic,Gas,Sedan,Used,Cairo,Cairo,14,120-200K
3800000,Land Rover,Range Rover Sport,2021,96000.0,Black,Automatic,Gas,SUV,Used,Giza,Giza,5,60-120K
270000,Lada,Granta,2018,237000.0,Gray,Manual,Gas,Sedan,Used,Nasr city,Cairo,8,200K+
2050000,BMW,X5,2016,94000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,10,60-120K
1150000,Toyota,Corolla,2022,0.0,Black,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,4,0-20K
1350000,Mercedes,CLA 180,2018,140000.0,Silver,Automatic,Gas,Sedan,Used,Sheraton,Cairo,8,120-200K
2000000,Kia,Sportage,2024,44500.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,20-60K
210000,Speranza,A516,2010,0.0,White,Manual,Diesel,Sedan,Used,Alexandria,Alexandria,16,0-20K
1430000,Hyundai,Tucson GDI,2020,120000.0,Dark blue,Automatic,Gas,SUV,Used,Nasr city,Cairo,6,60-120K
335000,Daewoo,Nubira 2,1999,167000.0,Black,Automatic,Gas,Sedan,Used,Cairo,Cairo,27,120-200K
215000,Daewoo,Nubira 2,2006,305000.0,Black,Manual,Gas,Sedan,Used,6 October,Giza,20,200K+
800000,Fiat,Tipo,2021,60000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,5,20-60K
3550000,Mercedes,C 200,2025,25640.0,Black,Automatic,Hybrid,Sedan,Used,El Rehab,Cairo,1,20-60K
1130000,Hyundai,Elantra AD,2026,3000.0,Other,Automatic,Diesel,Sedan,Used,Birkat As Sab,Monufia,0,0-20K
990000,MG,5,2026,19000.0,Gray,Automatic,Gas,Sedan,Used,Hurghada,Red Sea,0,0-20K
250000,Honda,Civic,1992,243000.0,Black,Automatic,Gas,Sedan,Used,El Zaytoun,Cairo,34,200K+
900000,Kia,Cerato,2018,0.0,White,Automatic,Gas,Sedan,Used,Mit Ghamr,Dakahlia,8,0-20K
255000,Fiat,Petra,2004,252000.0,Dark blue,Manual,Gas,Sedan,Used,Sheraton,Cairo,22,200K+
600000,Chevrolet,Captiva,2021,150000.0,Black,Automatic,Gas,SUV,Used,Smouha,Alexandria,5,120-200K
590000,Toyota,Corolla,2008,200000.0,Black,Automatic,Diesel,Sedan,Used,6 October,Giza,18,120-200K
2550000,Audi,Q3,2024,50000.0,Gray,Automatic,Gas,SUV,Used,Heliopolis,Cairo,2,20-60K
800000,Chery,Tiggo 8,2022,60000.0,White,Automatic,Gas,SUV,Used,Sharqia,Sharqia,4,20-60K
1150000,Changan,CS 35 Plus,2024,14500.0,Gray,Automatic,Gas,SUV,Used,Beheira,Beheira,2,0-20K
1110000,Mini,Cooper,2019,122000.0,White,Automatic,Gas,Hatchback,Used,Nasr city,Cairo,7,120-200K
3994000,Avatr,12,2025,7000.0,Black,Automatic,Plug-in Hybrid,Sedan,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
450000,Chevrolet,Optra,2019,250000.0,Dark blue,Automatic,Gas,Sedan,Used,Qalyubia,Qalyubia,7,200K+
880000,BMW,X1,2011,197600.0,Mocha,Automatic,Gas,SUV,Used,Madinaty,Cairo,15,120-200K
900000,Ssang Yong,Tivoli XLV,2022,0.0,White,Automatic,Diesel,SUV,Used,Cairo,Cairo,4,0-20K
4500000,Gmc,Hummer EV,2024,5579.0,Dark blue,Automatic,Electric,SUV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
875000,Opel,Crossland,2022,81000.0,Dark red,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,4,60-120K
2000000,Mercedes,C AMG,2019,0.0,Black,Automatic,Electric,Sedan,Used,Giza,Giza,7,0-20K
2100000,Audi,Q4 E-Tron,2024,4860.0,Gray,Automatic,Electric,SUV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
4055000,BMW,I7,2024,11000.0,Black,Automatic,Electric,Sedan,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
7000000,Cadillac,Escalade,2025,3825.0,Black,Automatic,Electric,SUV,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
13900000,Mercedes,G63,2023,9000.0,Dark blue,Automatic,Gas,SUV,Used,Sheikh Zayed City,Giza,3,0-20K
950000,Nissan,Qashqai,2019,90000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,7,60-120K
1900000,Volkswagen,Tiguan,2022,75000.0,Silver,Automatic,Gas,SUV,Used,Sheikh Zayed City,Giza,4,60-120K
385000,Geely,X Pandino,2015,215000.0,Black,Automatic,Diesel,Hatchback,Used,Sheikh Zayed City,Giza,11,200K+
480000,Lada,Granta,2021,49000.0,Dark green,Automatic,Gas,Sedan,Used,Sadat City,Monufia,5,20-60K
630000,Hyundai,Accent RB,2012,157000.0,Red,Automatic,Natural Gas,Sedan,Used,Cairo,Cairo,14,120-200K
300000,Renault,Sandero Step Way,2013,232000.0,Silver,Manual,Gas,Hatchback,Used,Alexandria,Alexandria,13,200K+
250000,Opel,Corsa,2005,450000.0,Silver,Manual,Gas,Hatchback,Used,Obour City,Cairo,21,200K+
1500000,Peugeot,5008,2022,125000.0,Gray,Automatic,Gas,MiniVans,Used,6 October,Giza,4,120-200K
190000,Speranza,A113,2008,177950.0,Petroleum,Manual,Gas,Hatchback,Used,Nasr city,Cairo,18,120-200K
350000,Jeep,Cherokee,1998,418429.0,Red,Automatic,Gas,SUV,Used,Obour City,Cairo,28,200K+
185000,Speranza,A113,2008,177808.0,Gray,Manual,Gas,Hatchback,Used,Nasr city,Cairo,18,120-200K
220000,Renault,Logan,2013,220000.0,Black,Manual,Gas,Sedan,Used,Ben Suef,Ben Suef,13,200K+
570000,Nissan,Sunny,2017,205000.0,Gray,Automatic,Diesel,Sedan,Used,6 October,Giza,9,200K+
900000,Opel,Insignia,2017,170000.0,Dark green,Automatic,Gas,Sedan,Used,6 October,Giza,9,120-200K
1180000,Kia,Sportage,2017,169000.0,Gray,Automatic,Gas,SUV,Used,Hurghada,Red Sea,9,120-200K
3100000,Mercedes,C 180,2025,9000.0,White,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
550000,Nissan,Sunny,2015,220000.0,Black,Automatic,Diesel,Sedan,Used,Kafr el-Sheikh,Kafr el-Sheikh,11,200K+
425000,Chevrolet,Optra,2014,208750.0,Silver,Automatic,Gas,Sedan,Used,Cairo,Cairo,12,200K+
670000,Nissan,Sunny,2020,28000.0,Black,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,6,20-60K
245000,Daewoo,Lanos 2,2000,282000.0,Red,Manual,Gas,Sedan,Used,Alexandria,Alexandria,26,200K+
2900000,Mercedes,200,2023,44000.0,Silver,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,3,20-60K
310000,Emgrand,Other,2015,200000.0,Silver,Manual,Gas,Sedan,Used,Alexandria,Alexandria,11,120-200K
260000,Hyundai,Atos,2008,153000.0,Silver,Manual,Gas,Hatchback,Used,Maadi,Cairo,18,120-200K
180000,Geely,Ck2,2009,0.0,Dark grey,Manual,Gas,Sedan,Used,Ismailia,Ismailia,17,0-20K
225000,Daewoo,Lanos,2000,363000.0,Black,Manual,Gas,Sedan,Used,Hadayek October,Giza,26,200K+
680000,Peugeot,3008,2015,150000.0,White,Automatic,Gas,SUV,Used,Cairo,Cairo,11,120-200K
1000000,Toyota,Corolla,2021,135000.0,Other,Automatic,Natural Gas,Sedan,Used,Madinaty,Cairo,5,120-200K
550000,Volkswagen,Eos,2009,259998.0,White,Manual,Gas,Coupe,Used,Alexandria Desert,Alexandria,17,200K+
820000,Renault,Taliant,2025,11000.0,Dark grey,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
890000,Jeep,Renegade,2018,139500.0,Red,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,8,120-200K
400000,Opel,Astra,2009,280000.0,Dark blue,Automatic,Gas,Sedan,Used,Mansoura,Dakahlia,17,200K+
810000,Toyota,Corolla,2015,200000.0,Silver,Automatic,Gas,Sedan,Used,Mansoura,Dakahlia,11,120-200K
4050000,Land Rover,Velar,2021,35000.0,Silver,Automatic,Gas,SUV,Used,Alexandria,Alexandria,5,20-60K
750000,Mitsubishi,Lancer EX Shark,2016,0.0,Gray,Automatic,Diesel,Sedan,Used,Cairo,Cairo,10,0-20K
585000,Opel,Astra,2014,203000.0,Black,Automatic,Gas,Sedan,Used,El Haram,Giza,12,200K+
2800000,Mercedes,C 300,2020,80000.0,Silver,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,6,60-120K
3100000,Mercedes,C 180,2024,24000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,2,20-60K
250000,Daewoo,Lanos,2006,200000.0,Gray,Manual,Gas,Sedan,Used,Shubra al-Khaimah,Qalyubia,20,120-200K
1375000,Toyota,Corolla,2024,30000.0,Red,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,2,20-60K
460000,Nissan,Sunny,2011,123000.0,Other,Automatic,Gas,Sedan,Used,Kafr el-Sheikh,Kafr el-Sheikh,15,120-200K
320000,Kia,Picanto,2008,120000.0,Black,Manual,Gas,Hatchback,Used,Alexandria,Alexandria,18,60-120K
590000,Mini,Mini Cooper S,2007,148000.0,Silver,Automatic,Gas,Hatchback,Used,Cairo,Cairo,19,120-200K
350000,Mitsubishi,Lancer Crystala,1998,175000.0,Silver,Manual,Gas,Sedan,Used,Itay Al Barud,Beheira,28,120-200K
1800000,Kia,Sportage,2023,70000.0,Dark green,Automatic,Gas,SUV,Used,Cairo,Cairo,3,60-120K
260000,Nissan,Pick up,2000,0.0,White,Manual,Diesel,Pickup,Used,Cairo,Cairo,26,0-20K
850000,Toyota,Corolla,2016,0.0,Gray,Automatic,Gas,Sedan,Used,10th of Ramadan,Cairo,10,0-20K
520000,Hyundai,Elantra HD,2009,241000.0,Petroleum,Automatic,Diesel,Sedan,Used,Aswan,Aswan,17,200K+
135000,Fiat,Tipo,1990,200000.0,Silver,Manual,Gas,Sedan,Used,Hurghada,Red Sea,36,120-200K
590000,Peugeot,3008,2011,164000.0,Gray,Automatic,Diesel,SUV,Used,Hurghada,Red Sea,15,120-200K
520000,Honda,Civic,2009,292000.0,Black,Automatic,Diesel,Sedan,Used,Mokattam,Cairo,17,200K+
210000,Speranza,A113,2009,200000.0,Dark blue,Manual,Gas,Hatchback,Used,Tagamo3 - New Cairo,Cairo,17,120-200K
100000,Fiat,126,1992,100000.0,White,Manual,Gas,Hatchback,Used,Ismailia,Ismailia,34,60-120K
120000,Daewoo,Matiz,2002,225000.0,White,Manual,Gas,Hatchback,Used,Cairo,Cairo,24,200K+
770000,Nissan,Qashqai,2017,115600.0,White,Automatic,Gas,SUV,Used,Cairo,Cairo,9,60-120K
9850000,Land Rover,Range Rover Sport,2024,22000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,20-60K
360000,Kia,Rio,2011,0.0,White,Automatic,Gas,Sedan,Used,Cairo,Cairo,15,0-20K
2150000,BMW,X4,2017,180000.0,White,Automatic,Gas,SUV,Used,Alexandria,Alexandria,9,120-200K
1700000,Honda,Accord,2022,34000.0,Silver,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,4,20-60K
155000,Peugeot,405,1998,500000.0,Silver,Manual,Gas,Sedan,Used,El Minya,El Minya,28,200K+
650000,Hyundai,Accent RB,2019,275000.0,Blue,Automatic,Diesel,Sedan,Used,10th of Ramadan,Cairo,7,200K+
350000,Hyundai,Verna,2011,0.0,Blue,Manual,Gas,Sedan,Used,6 October,Giza,15,0-20K
1250000,Honda,ENS1,2023,34500.0,White,Automatic,Electric,SUV,Used,Heliopolis,Cairo,3,20-60K
1850000,Mitsubishi,Pajero,2019,150000.0,White,Automatic,Gas,SUV,Used,Nasr city,Cairo,7,120-200K
550000,Domy,X5,2018,188000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,8,120-200K
1000000,Renault,Kadjar,2020,82000.0,Black,Automatic,Gas,Hatchback,Used,Alexandria,Alexandria,6,60-120K
630000,Kia,Rio,2015,190000.0,Mocha,Automatic,Gas,Sedan,Used,Cairo,Cairo,11,120-200K
280000,Daewoo,Lanos 2,2008,192000.0,Silver,Manual,Gas,Sedan,Used,Tanta,Gharbia,18,120-200K
1580000,Kia,Seltos,2024,5000.0,White,Automatic,Gas,SUV,Used,Nasr city,Cairo,2,0-20K
4650000,BMW,520,2025,2000.0,Black,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,1,0-20K
125000,Peugeot,405,1995,0.0,Dark green,Manual,Gas,Sedan,Used,Giza,Giza,31,0-20K
530000,Nissan,Tiida,2009,130000.0,Black,Automatic,Gas,Hatchback,Used,Nasr city,Cairo,17,120-200K
700000,Fiat,Tipo,2021,183000.0,Black,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,5,120-200K
550000,Peugeot,301,2020,150000.0,Gray,Automatic,Gas,Sedan,Used,Maadi,Cairo,6,120-200K
360000,Renault,Sandero Step Way,2018,155000.0,Blue,Automatic,Gas,Hatchback,Used,Cairo,Cairo,8,120-200K
530000,Chevrolet,Cruze,2017,159000.0,Silver,Automatic,Gas,Sedan,Used,Madinaty,Cairo,9,120-200K
480000,Byd,F3,2022,78033.0,Red,Automatic,Gas,Sedan,Used,Ramses,Giza,4,60-120K
200000,Daewoo,Nubira 1,1998,250000.0,Bronze,Manual,Gas,Sedan,Used,El Haram,Giza,28,200K+
750000,Toyota,Corolla,2014,276000.0,White,Automatic,Gas,Sedan,Used,Mansoura,Dakahlia,12,200K+
305000,Chevrolet,Lanos,2013,335000.0,Gold,Manual,Diesel,Sedan,Used,Giza,Giza,13,200K+
900000,MG,6,2021,90000.0,Red,Automatic,Gas,Sedan,Used,6 October,Giza,5,60-120K
250000,Daewoo,Leganza,2000,390000.0,Gray,Automatic,Gas,Sedan,Used,Cairo,Cairo,26,200K+
580000,Nissan,Juke,2013,180000.0,Dark red,Automatic,Gas,SUV,Used,6 October,Giza,13,120-200K
260000,Daewoo,Nubira 1,2003,215.0,Silver,Automatic,Gas,Sedan,Used,Hadaeq Al Qubbah,Cairo,23,0-20K
